Tank,MLI,Pitch,Roll,Reading,Qty
Center,D,4,0.0,56.0,5600.0
Center,D,5,0.0,56.0,5550.0
Center,D,6,0.0,56.0,5500.0
Center,D,7,0.0,56.0,5450.0
Center,D,1,0.0,58.0,5800.0
Center,D,2,0.0,58.0,5800.0
Center,D,3,0.0,58.0,5800.0
Center,D,4,0.0,58.0,5800.0
Center,D,5,0.0,58.0,5750.0
Center,D,6,0.0,58.0,5700.0
Center,D,7,0.0,58.0,5650.0
Center,D,1,0.0,60.0,6000.0
Center,D,2,0.0,60.0,6000.0
Center,D,3,0.0,60.0,6000.0
Center,D,4,0.0,60.0,6000.0
Center,D,5,0.0,60.0,5950.0
Center,D,6,0.0,60.0,5950.0
Center,D,7,0.0,60.0,5900.0
Center,D,1,0.0,62.0,6200.0
Center,D,2,0.0,62.0,6200.0
Center,D,3,0.0,62.0,6200.0
Center,D,4,0.0,62.0,6200.0
Center,D,5,0.0,62.0,6150.0
Center,D,6,0.0,62.0,6150.0
Center,D,7,0.0,62.0,6100.0
Center,D,1,0.0,64.0,6400.0
Center,D,2,0.0,64.0,6400.0
Center,D,3,0.0,64.0,6400.0
Center,D,4,0.0,64.0,6400.0
Center,D,5,0.0,64.0,6350.0
Center,D,6,0.0,64.0,6350.0
Center,D,7,0.0,64.0,6300.0
Center,D,1,0.0,66.0,6600.0
Center,D,2,0.0,66.0,6600.0
Center,D,3,0.0,66.0,6600.0
Center,D,4,0.0,66.0,6600.0
Center,D,5,0.0,66.0,6550.0
Center,D,6,0.0,66.0,6550.0
Center,D,7,0.0,66.0,6500.0
Center,D,1,0.0,68.0,6800.0
Center,D,2,0.0,68.0,6800.0
Center,D,3,0.0,68.0,6800.0
Center,D,4,0.0,68.0,6800.0
Center,D,5,0.0,68.0,6750.0
Center,D,6,0.0,68.0,6750.0
Center,D,7,0.0,68.0,6700.0
Center,D,1,0.0,70.0,7000.0
Center,D,2,0.0,70.0,7000.0
Center,D,3,0.0,70.0,7000.0
Center,D,4,0.0,70.0,7000.0
Center,D,5,0.0,70.0,6950.0
Center,D,6,0.0,70.0,6950.0
Center,D,7,0.0,70.0,6900.0
Center,D,1,0.0,72.0,7200.0
Center,D,2,0.0,72.0,7200.0
Center,D,3,0.0,72.0,7200.0
Center,D,4,0.0,72.0,7150.0
Center,D,5,0.0,72.0,7150.0
Center,D,6,0.0,72.0,7150.0
Center,D,7,0.0,72.0,7100.0
Center,D,1,0.0,74.0,7400.0
Center,D,2,0.0,74.0,7400.0
Center,D,3,0.0,74.0,7400.0
Center,D,4,0.0,74.0,7350.0
Center,D,5,0.0,74.0,7350.0
Center,D,6,0.0,74.0,7350.0
Center,D,7,0.0,74.0,7300.0
Center,D,1,0.0,76.0,7600.0
Center,D,2,0.0,76.0,7600.0
Center,D,3,0.0,76.0,7600.0
Center,D,4,0.0,76.0,7550.0
Center,D,5,0.0,76.0,7550.0
Center,D,6,0.0,76.0,7550.0
Center,D,7,0.0,76.0,7500.0
Center,D,1,0.0,78.0,7800.0
Center,D,2,0.0,78.0,7800.0
Center,D,3,0.0,78.0,7800.0
Center,D,4,0.0,78.0,7750.0
Center,D,5,0.0,78.0,7750.0
Center,D,6,0.0,78.0,7700.0
Center,D,7,0.0,78.0,7700.0
Right,2,-1.5,1.5,0.0,2120.0
Right,2,-1.5,1.5,20.0,2280.0
Right,2,-1.5,1.5,40.0,2440.0
Right,2,-1.5,1.5,60.0,2610.0
Right,2,-1.5,1.5,80.0,2790.0
Right,2,-1.5,1.5,100.0,2970.0
Right,2,-1.5,1.5,120.0,3150.0
Right,2,-1.5,1.5,140.0,3340.0
Right,2,-1.5,1.5,160.0,3540.0
Right,2,-1.5,1.5,180.0,3750.0
Right,2,-1.5,1.5,200.0,3960.0
Right,2,-1.5,1.5,220.0,4170.0
Right,2,-1.5,1.5,240.0,4390.0
Right,2,-1.5,1.5,260.0,4610.0
Right,2,-1.5,1.5,280.0,4830.0
Right,2,-1.5,1.5,300.0,5050.0
Right,2,-1.5,1.5,320.0,5250.0
Right,2,-1.5,1.5,340.0,5440.0
Right,2,-1.5,1.5,348.0,7110.0
Right,2,-1.5,1.0,0.0,2230.0
Right,2,-1.5,1.0,20.0,2390.0
Right,2,-1.5,1.0,40.0,2550.0
Right,2,-1.5,1.0,60.0,2720.0
Right,2,-1.5,1.0,80.0,2890.0
Right,2,-1.5,1.0,100.0,3060.0
Right,2,-1.5,1.0,120.0,3250.0
Right,2,-1.5,1.0,140.0,3440.0
Right,2,-1.5,1.0,160.0,3630.0
Right,2,-1.5,1.0,180.0,3830.0
Right,2,-1.5,1.0,200.0,4030.0
Right,2,-1.5,1.0,220.0,4240.0
Right,2,-1.5,1.0,240.0,4450.0
Right,2,-1.5,1.0,260.0,4660.0
Right,2,-1.5,1.0,280.0,4850.0
Right,2,-1.5,1.0,300.0,5040.0
Right,2,-1.5,1.0,320.0,5210.0
Right,2,-1.5,1.0,340.0,5370.0
Right,2,-1.5,1.0,348.0,7110.0
Right,2,-1.5,0.5,0.0,2340.0
Right,2,-1.5,0.5,20.0,2490.0
Right,2,-1.5,0.5,40.0,2660.0
Right,2,-1.5,0.5,60.0,2820.0
Right,2,-1.5,0.5,80.0,2990.0
Right,2,-1.5,0.5,100.0,3170.0
Right,2,-1.5,0.5,120.0,3350.0
Right,2,-1.5,0.5,140.0,3530.0
Right,2,-1.5,0.5,160.0,3720.0
Right,2,-1.5,0.5,180.0,3920.0
Right,2,-1.5,0.5,200.0,4110.0
Right,2,-1.5,0.5,220.0,4310.0
Right,2,-1.5,0.5,240.0,4500.0
Right,2,-1.5,0.5,260.0,4680.0
Right,2,-1.5,0.5,280.0,4860.0
Right,2,-1.5,0.5,300.0,5020.0
Right,2,-1.5,0.5,320.0,5170.0
Right,2,-1.5,0.5,340.0,5320.0
Right,2,-1.5,0.5,348.0,7110.0
Right,2,-1.5,-0.0,0.0,2450.0
Right,2,-1.5,-0.0,20.0,2600.0
Right,2,-1.5,-0.0,40.0,2760.0
Right,2,-1.5,-0.0,60.0,2920.0
Right,2,-1.5,-0.0,80.0,3090.0
Right,2,-1.5,-0.0,100.0,3270.0
Right,2,-1.5,-0.0,120.0,3440.0
Right,2,-1.5,-0.0,140.0,3630.0
Right,2,-1.5,-0.0,160.0,3810.0
Right,2,-1.5,-0.0,180.0,4000.0
Right,2,-1.5,-0.0,200.0,4190.0
Right,2,-1.5,-0.0,220.0,4370.0
Right,2,-1.5,-0.0,240.0,4540.0
Right,2,-1.5,-0.0,260.0,4700.0
Right,2,-1.5,-0.0,280.0,4860.0
Right,2,-1.5,-0.0,300.0,5000.0
Right,2,-1.5,-0.0,320.0,5140.0
Right,2,-1.5,-0.0,340.0,5270.0
Right,2,-1.5,-0.0,348.0,7110.0
Right,2,-1.5,-0.5,0.0,2550.0
Right,2,-1.5,-0.5,20.0,2710.0
Right,2,-1.5,-0.5,40.0,2870.0
Right,2,-1.5,-0.5,60.0,3030.0
Right,2,-1.5,-0.5,80.0,3200.0
Right,2,-1.5,-0.5,100.0,3270.0
Right,2,-1.5,-0.5,120.0,3540.0
Right,2,-1.5,-0.5,140.0,3720.0
Right,2,-1.5,-0.5,160.0,3900.0
Right,2,-1.5,-0.5,180.0,4080.0
Right,2,-1.5,-0.5,200.0,4250.0
Right,2,-1.5,-0.5,220.0,4410.0
Right,2,-1.5,-0.5,240.0,4560.0
Right,2,-1.5,-0.5,260.0,4710.0
Right,2,-1.5,-0.5,280.0,4850.0
Right,2,-1.5,-0.5,300.0,4980.0
Right,2,-1.5,-0.5,320.0,5110.0
Right,2,-1.5,-0.5,340.0,5230.0
Right,2,-1.5,-0.5,348.0,7110.0
Right,2,-1.5,-1.0,0.0,2660.0
Right,2,-1.5,-1.0,20.0,2810.0
Right,2,-1.5,-1.0,40.0,2970.0
Right,2,-1.5,-1.0,60.0,3130.0
Right,2,-1.5,-1.0,80.0,3300.0
Right,2,-1.5,-1.0,100.0,3470.0
Right,2,-1.5,-1.0,120.0,3640.0
Right,2,-1.5,-1.0,140.0,3810.0
Right,2,-1.5,-1.0,160.0,3980.0
Right,2,-1.5,-1.0,180.0,4140.0
Right,2,-1.5,-1.0,200.0,4290.0
Right,2,-1.5,-1.0,220.0,4440.0
Right,2,-1.5,-1.0,240.0,4580.0
Right,2,-1.5,-1.0,260.0,4710.0
Right,2,-1.5,-1.0,280.0,4840.0
Right,2,-1.5,-1.0,300.0,4960.0
Right,2,-1.5,-1.0,320.0,5080.0
Right,2,-1.5,-1.0,340.0,5190.0
Right,2,-1.5,-1.0,348.0,7110.0
Right,2,-1.5,-1.5,0.0,2770.0
Right,2,-1.5,-1.5,20.0,2920.0
Right,2,-1.5,-1.5,40.0,3080.0
Right,2,-1.5,-1.5,60.0,3240.0
Right,2,-1.5,-1.5,80.0,3400.0
Right,2,-1.5,-1.5,100.0,3560.0
Right,2,-1.5,-1.5,120.0,3730.0
Right,2,-1.5,-1.5,140.0,3890.0
Right,2,-1.5,-1.5,160.0,4040.0
Right,2,-1.5,-1.5,180.0,4190.0
Right,2,-1.5,-1.5,200.0,4330.0
Right,2,-1.5,-1.5,220.0,4460.0
Right,2,-1.5,-1.5,240.0,4590.0
Right,2,-1.5,-1.5,260.0,4710.0
Right,2,-1.5,-1.5,280.0,4830.0
Right,2,-1.5,-1.5,300.0,4940.0
Right,2,-1.5,-1.5,320.0,5050.0
Right,2,-1.5,-1.5,340.0,5160.0
Right,2,-1.5,-1.5,348.0,7110.0
Right,2,-1,1.5,0.0,2100.0
Right,2,-1,1.5,20.0,2260.0
Right,2,-1,1.5,40.0,2420.0
Right,2,-1,1.5,60.0,2590.0
Right,2,-1,1.5,80.0,2770.0
Right,2,-1,1.5,100.0,2950.0
Right,2,-1,1.5,120.0,3140.0
Right,2,-1,1.5,140.0,3330.0
Right,2,-1,1.5,160.0,3530.0
Right,2,-1,1.5,180.0,3740.0
Right,2,-1,1.5,200.0,3950.0
Right,2,-1,1.5,220.0,4170.0
Right,2,-1,1.5,240.0,4390.0
Right,2,-1,1.5,260.0,4620.0
Right,2,-1,1.5,280.0,4850.0
Right,2,-1,1.5,300.0,5070.0
Right,2,-1,1.5,320.0,5280.0
Right,2,-1,1.5,340.0,5480.0
Right,2,-1,1.5,348.0,7110.0
Right,2,-1,1.0,0.0,2210.0
Right,2,-1,1.0,20.0,2360.0
Right,2,-1,1.0,40.0,2530.0
Right,2,-1,1.0,60.0,2690.0
Right,2,-1,1.0,80.0,2870.0
Right,2,-1,1.0,100.0,3050.0
Right,2,-1,1.0,120.0,3230.0
Right,2,-1,1.0,140.0,3420.0
Right,2,-1,1.0,160.0,3620.0
Right,2,-1,1.0,180.0,3820.0
Right,2,-1,1.0,200.0,4020.0
Right,2,-1,1.0,220.0,4230.0
Right,2,-1,1.0,240.0,4450.0
Right,2,-1,1.0,260.0,4660.0
Right,2,-1,1.0,280.0,4870.0
Right,2,-1,1.0,300.0,5060.0
Right,2,-1,1.0,320.0,5250.0
Right,2,-1,1.0,340.0,5420.0
Right,2,-1,1.0,348.0,7110.0
Right,2,-1,0.5,0.0,2320.0
Right,2,-1,0.5,20.0,2470.0
Right,2,-1,0.5,40.0,2630.0
Right,2,-1,0.5,60.0,2800.0
Right,2,-1,0.5,80.0,2970.0
Right,2,-1,0.5,100.0,3150.0
Right,2,-1,0.5,120.0,3330.0
Right,2,-1,0.5,140.0,3510.0
Right,2,-1,0.5,160.0,3710.0
Right,2,-1,0.5,180.0,3900.0
Right,2,-1,0.5,200.0,4100.0
Right,2,-1,0.5,220.0,4300.0
Right,2,-1,0.5,240.0,4500.0
Right,2,-1,0.5,260.0,4690.0
Right,2,-1,0.5,280.0,4870.0
Right,2,-1,0.5,300.0,5050.0
Right,2,-1,0.5,320.0,5210.0
Right,2,-1,0.5,340.0,5360.0
Right,2,-1,0.5,348.0,7110.0
Right,2,-1,-0.0,0.0,2420.0
Right,2,-1,-0.0,20.0,2580.0
Right,2,-1,-0.0,40.0,2740.0
Right,2,-1,-0.0,60.0,2900.0
Right,2,-1,-0.0,80.0,3070.0
Right,2,-1,-0.0,100.0,3250.0
Right,2,-1,-0.0,120.0,3430.0
Right,2,-1,-0.0,140.0,3610.0
Right,2,-1,-0.0,160.0,3800.0
Right,2,-1,-0.0,180.0,3990.0
Right,2,-1,-0.0,200.0,4170.0
Right,2,-1,-0.0,220.0,4360.0
Right,2,-1,-0.0,240.0,4540.0
Right,2,-1,-0.0,260.0,4710.0
Right,2,-1,-0.0,280.0,4870.0
Right,2,-1,-0.0,300.0,5020.0
Right,2,-1,-0.0,320.0,5170.0
Right,2,-1,-0.0,340.0,5300.0
Right,2,-1,-0.0,348.0,7110.0
Right,2,-1,-0.5,0.0,2530.0
Right,2,-1,-0.5,20.0,2680.0
Right,2,-1,-0.5,40.0,2840.0
Right,2,-1,-0.5,60.0,3010.0
Right,2,-1,-0.5,80.0,3170.0
Right,2,-1,-0.5,100.0,3350.0
Right,2,-1,-0.5,120.0,3520.0
Right,2,-1,-0.5,140.0,3700.0
Right,2,-1,-0.5,160.0,3880.0
Right,2,-1,-0.5,180.0,4060.0
Right,2,-1,-0.5,200.0,4240.0
Right,2,-1,-0.5,220.0,4410.0
Right,2,-1,-0.5,240.0,4570.0
Right,2,-1,-0.5,260.0,4720.0
Right,2,-1,-0.5,280.0,4870.0
Right,2,-1,-0.5,300.0,5000.0
Right,2,-1,-0.5,320.0,5130.0
Right,2,-1,-0.5,340.0,5260.0
Right,2,-1,-0.5,348.0,7110.0
Right,2,-1,-1.0,0.0,2640.0
Right,2,-1,-1.0,20.0,2790.0
Right,2,-1,-1.0,40.0,2950.0
Right,2,-1,-1.0,60.0,3110.0
Right,2,-1,-1.0,80.0,3280.0
Right,2,-1,-1.0,100.0,3450.0
Right,2,-1,-1.0,120.0,3620.0
Right,2,-1,-1.0,140.0,3790.0
Right,2,-1,-1.0,160.0,3960.0
Right,2,-1,-1.0,180.0,4130.0
Right,2,-1,-1.0,200.0,4290.0
Right,2,-1,-1.0,220.0,4440.0
Right,2,-1,-1.0,240.0,4590.0
Right,2,-1,-1.0,260.0,4720.0
Right,2,-1,-1.0,280.0,4850.0
Right,2,-1,-1.0,300.0,4980.0
Right,2,-1,-1.0,320.0,5100.0
Right,2,-1,-1.0,340.0,5220.0
Right,2,-1,-1.0,348.0,7110.0
Right,2,-1,-1.5,0.0,2740.0
Right,2,-1,-1.5,20.0,2900.0
Right,2,-1,-1.5,40.0,3050.0
Right,2,-1,-1.5,60.0,3210.0
Right,2,-1,-1.5,80.0,3380.0
Right,2,-1,-1.5,100.0,3540.0
Right,2,-1,-1.5,120.0,3710.0
Right,2,-1,-1.5,140.0,3870.0
Right,2,-1,-1.5,160.0,4030.0
Right,2,-1,-1.5,180.0,4180.0
Right,2,-1,-1.5,200.0,4330.0
Right,2,-1,-1.5,220.0,4470.0
Right,2,-1,-1.5,240.0,4600.0
Right,2,-1,-1.5,260.0,4720.0
Right,2,-1,-1.5,280.0,4840.0
Right,2,-1,-1.5,300.0,4960.0
Right,2,-1,-1.5,320.0,5070.0
Right,2,-1,-1.5,340.0,5180.0
Right,2,-1,-1.5,348.0,7110.0
Right,2,-0.5,1.5,0.0,2080.0
Right,2,-0.5,1.5,20.0,2240.0
Right,2,-0.5,1.5,40.0,2400.0
Right,2,-0.5,1.5,60.0,2570.0
Right,2,-0.5,1.5,80.0,2750.0
Right,2,-0.5,1.5,100.0,2930.0
Right,2,-0.5,1.5,120.0,3120.0
Right,2,-0.5,1.5,140.0,3320.0
Right,2,-0.5,1.5,160.0,3520.0
Right,2,-0.5,1.5,180.0,3730.0
Right,2,-0.5,1.5,200.0,3940.0
Right,2,-0.5,1.5,220.0,4160.0
Right,2,-0.5,1.5,240.0,4390.0
Right,2,-0.5,1.5,260.0,4620.0
Right,2,-0.5,1.5,280.0,4860.0
Right,2,-0.5,1.5,300.0,5090.0
Right,2,-0.5,1.5,320.0,5320.0
Right,2,-0.5,1.5,340.0,5530.0
Right,2,-0.5,1.5,348.0,7110.0
Right,2,-0.5,1.0,0.0,2180.0
Right,2,-0.5,1.0,20.0,2340.0
Right,2,-0.5,1.0,40.0,2510.0
Right,2,-0.5,1.0,60.0,2670.0
Right,2,-0.5,1.0,80.0,2850.0
Right,2,-0.5,1.0,100.0,3030.0
Right,2,-0.5,1.0,120.0,3210.0
Right,2,-0.5,1.0,140.0,3410.0
Right,2,-0.5,1.0,160.0,3600.0
Right,2,-0.5,1.0,180.0,3810.0
Right,2,-0.5,1.0,200.0,4020.0
Right,2,-0.5,1.0,220.0,4230.0
Right,2,-0.5,1.0,240.0,4440.0
Right,2,-0.5,1.0,260.0,4660.0
Right,2,-0.5,1.0,280.0,4880.0
Right,2,-0.5,1.0,300.0,5080.0
Right,2,-0.5,1.0,320.0,5280.0
Right,2,-0.5,1.0,340.0,5460.0
Right,2,-0.5,1.0,348.0,7110.0
Right,2,-0.5,0.5,0.0,2290.0
Right,2,-0.5,0.5,20.0,2450.0
Right,2,-0.5,0.5,40.0,2610.0
Right,2,-0.5,0.5,60.0,2780.0
Right,2,-0.5,0.5,80.0,2950.0
Right,2,-0.5,0.5,100.0,3130.0
Right,2,-0.5,0.5,120.0,3310.0
Right,2,-0.5,0.5,140.0,3500.0
Right,2,-0.5,0.5,160.0,3690.0
Right,2,-0.5,0.5,180.0,3890.0
Right,2,-0.5,0.5,200.0,4090.0
Right,2,-0.5,0.5,220.0,4290.0
Right,2,-0.5,0.5,240.0,4500.0
Right,2,-0.5,0.5,260.0,4690.0
Right,2,-0.5,0.5,280.0,4880.0
Right,2,-0.5,0.5,300.0,5070.0
Right,2,-0.5,0.5,320.0,5240.0
Right,2,-0.5,0.5,340.0,5400.0
Right,2,-0.5,0.5,348.0,7110.0
Right,2,-0.5,-0.0,0.0,2400.0
Right,2,-0.5,-0.0,20.0,2560.0
Right,2,-0.5,-0.0,40.0,2720.0
Right,2,-0.5,-0.0,60.0,2880.0
Right,2,-0.5,-0.0,80.0,3050.0
Right,2,-0.5,-0.0,100.0,3230.0
Right,2,-0.5,-0.0,120.0,3410.0
Right,2,-0.5,-0.0,140.0,3590.0
Right,2,-0.5,-0.0,160.0,3780.0
Right,2,-0.5,-0.0,180.0,3970.0
Right,2,-0.5,-0.0,200.0,4160.0
Right,2,-0.5,-0.0,220.0,4350.0
Right,2,-0.5,-0.0,240.0,4540.0
Right,2,-0.5,-0.0,260.0,4720.0
Right,2,-0.5,-0.0,280.0,4890.0
Right,2,-0.5,-0.0,300.0,5050.0
Right,2,-0.5,-0.0,320.0,5200.0
Right,2,-0.5,-0.0,340.0,5340.0
Right,2,-0.5,-0.0,348.0,7110.0
Right,2,-0.5,-0.5,0.0,2510.0
Right,2,-0.5,-0.5,20.0,2660.0
Right,2,-0.5,-0.5,40.0,2820.0
Right,2,-0.5,-0.5,60.0,2990.0
Right,2,-0.5,-0.5,80.0,3150.0
Right,2,-0.5,-0.5,100.0,3330.0
Right,2,-0.5,-0.5,120.0,3500.0
Right,2,-0.5,-0.5,140.0,3680.0
Right,2,-0.5,-0.5,160.0,3870.0
Right,2,-0.5,-0.5,180.0,4050.0
Right,2,-0.5,-0.5,200.0,4230.0
Right,2,-0.5,-0.5,220.0,4400.0
Right,2,-0.5,-0.5,240.0,4570.0
Right,2,-0.5,-0.5,260.0,4730.0
Right,2,-0.5,-0.5,280.0,4880.0
Right,2,-0.5,-0.5,300.0,5020.0
Right,2,-0.5,-0.5,320.0,5160.0
Right,2,-0.5,-0.5,340.0,5290.0
Right,2,-0.5,-0.5,348.0,7110.0
Right,2,-0.5,-1.0,0.0,2610.0
Right,2,-0.5,-1.0,20.0,2770.0
Right,2,-0.5,-1.0,40.0,2930.0
Right,2,-0.5,-1.0,60.0,3090.0
Right,2,-0.5,-1.0,80.0,3260.0
Right,2,-0.5,-1.0,100.0,3430.0
Right,2,-0.5,-1.0,120.0,3600.0
Right,2,-0.5,-1.0,140.0,3770.0
Right,2,-0.5,-1.0,160.0,3950.0
Right,2,-0.5,-1.0,180.0,4120.0
Right,2,-0.5,-1.0,200.0,4290.0
Right,2,-0.5,-1.0,220.0,4440.0
Right,2,-0.5,-1.0,240.0,4590.0
Right,2,-0.5,-1.0,260.0,4740.0
Right,2,-0.5,-1.0,280.0,4870.0
Right,2,-0.5,-1.0,300.0,5000.0
Right,2,-0.5,-1.0,320.0,5130.0
Right,2,-0.5,-1.0,340.0,5250.0
Right,2,-0.5,-1.0,348.0,7110.0
Right,2,-0.5,-1.5,0.0,2720.0
Right,2,-0.5,-1.5,20.0,2870.0
Right,2,-0.5,-1.5,40.0,3030.0
Right,2,-0.5,-1.5,60.0,3190.0
Right,2,-0.5,-1.5,80.0,3360.0
Right,2,-0.5,-1.5,100.0,3520.0
Right,2,-0.5,-1.5,120.0,3690.0
Right,2,-0.5,-1.5,140.0,3860.0
Right,2,-0.5,-1.5,160.0,4020.0
Right,2,-0.5,-1.5,180.0,4180.0
Right,2,-0.5,-1.5,200.0,4330.0
Right,2,-0.5,-1.5,220.0,4470.0
Right,2,-0.5,-1.5,240.0,4610.0
Right,2,-0.5,-1.5,260.0,4740.0
Right,2,-0.5,-1.5,280.0,4860.0
Right,2,-0.5,-1.5,300.0,4980.0
Right,2,-0.5,-1.5,320.0,5100.0
Right,2,-0.5,-1.5,340.0,5210.0
Right,2,-0.5,-1.5,348.0,7110.0
Right,2,0,1.5,0.0,2050.0
Right,2,0,1.5,20.0,2210.0
Right,2,0,1.5,40.0,2380.0
Right,2,0,1.5,60.0,2550.0
Right,2,0,1.5,80.0,2730.0
Right,2,0,1.5,100.0,2910.0
Right,2,0,1.5,120.0,3110.0
Right,2,0,1.5,140.0,3300.0
Right,2,0,1.5,160.0,3510.0
Right,2,0,1.5,180.0,3720.0
Right,2,0,1.5,200.0,3940.0
Right,2,0,1.5,220.0,4170.0
Right,2,0,1.5,240.0,4400.0
Right,2,0,1.5,260.0,4630.0
Right,2,0,1.5,280.0,4870.0
Right,2,0,1.5,300.0,5110.0
Right,2,0,1.5,320.0,5350.0
Right,2,0,1.5,340.0,5580.0
Right,2,0,1.5,348.0,7110.0
Right,2,0,1.0,0.0,2160.0
Right,2,0,1.0,20.0,2320.0
Right,2,0,1.0,40.0,2480.0
Right,2,0,1.0,60.0,2650.0
Right,2,0,1.0,80.0,2830.0
Right,2,0,1.0,100.0,3010.0
Right,2,0,1.0,120.0,3200.0
Right,2,0,1.0,140.0,3390.0
Right,2,0,1.0,160.0,3590.0
Right,2,0,1.0,180.0,3800.0
Right,2,0,1.0,200.0,4010.0
Right,2,0,1.0,220.0,4170.0
Right,2,0,1.0,240.0,4440.0
Right,2,0,1.0,260.0,4660.0
Right,2,0,1.0,280.0,4880.0
Right,2,0,1.0,300.0,5100.0
Right,2,0,1.0,320.0,5310.0
Right,2,0,1.0,340.0,5500.0
Right,2,0,1.0,348.0,7110.0
Right,2,0,0.5,0.0,2270.0
Right,2,0,0.5,20.0,2430.0
Right,2,0,0.5,40.0,2590.0
Right,2,0,0.5,60.0,2760.0
Right,2,0,0.5,80.0,2930.0
Right,2,0,0.5,100.0,3110.0
Right,2,0,0.5,120.0,3300.0
Right,2,0,0.5,140.0,3480.0
Right,2,0,0.5,160.0,3680.0
Right,2,0,0.5,180.0,3880.0
Right,2,0,0.5,200.0,4080.0
Right,2,0,0.5,220.0,4290.0
Right,2,0,0.5,240.0,4490.0
Right,2,0,0.5,260.0,4700.0
Right,2,0,0.5,280.0,4900.0
Right,2,0,0.5,300.0,5090.0
Right,2,0,0.5,320.0,5270.0
Right,2,0,0.5,340.0,5440.0
Right,2,0,0.5,348.0,7110.0
Right,2,0,-0.0,0.0,2380.0
Right,2,0,-0.0,20.0,2530.0
Right,2,0,-0.0,40.0,2690.0
Right,2,0,-0.0,60.0,2860.0
Right,2,0,-0.0,80.0,3030.0
Right,2,0,-0.0,100.0,3210.0
Right,2,0,-0.0,120.0,3390.0
Right,2,0,-0.0,140.0,3580.0
Right,2,0,-0.0,160.0,3770.0
Right,2,0,-0.0,180.0,3960.0
Right,2,0,-0.0,200.0,4150.0
Right,2,0,-0.0,220.0,4350.0
Right,2,0,-0.0,240.0,4540.0
Right,2,0,-0.0,260.0,4730.0
Right,2,0,-0.0,280.0,4900.0
Right,2,0,-0.0,300.0,5070.0
Right,2,0,-0.0,320.0,5230.0
Right,2,0,-0.0,340.0,5370.0
Right,2,0,-0.0,348.0,7110.0
Right,2,0,-0.5,0.0,2480.0
Right,2,0,-0.5,20.0,2640.0
Right,2,0,-0.5,40.0,2800.0
Right,2,0,-0.5,60.0,2970.0
Right,2,0,-0.5,80.0,3130.0
Right,2,0,-0.5,100.0,3310.0
Right,2,0,-0.5,120.0,3490.0
Right,2,0,-0.5,140.0,3670.0
Right,2,0,-0.5,160.0,3850.0
Right,2,0,-0.5,180.0,4030.0
Right,2,0,-0.5,200.0,4220.0
Right,2,0,-0.5,220.0,4400.0
Right,2,0,-0.5,240.0,4570.0
Right,2,0,-0.5,260.0,4740.0
Right,2,0,-0.5,280.0,4900.0
Right,2,0,-0.5,300.0,5050.0
Right,2,0,-0.5,320.0,5190.0
Right,2,0,-0.5,340.0,5320.0
Right,2,0,-0.5,348.0,7110.0
Right,2,0,-1.0,0.0,2590.0
Right,2,0,-1.0,20.0,2750.0
Right,2,0,-1.0,40.0,2910.0
Right,2,0,-1.0,60.0,3070.0
Right,2,0,-1.0,80.0,3240.0
Right,2,0,-1.0,100.0,3410.0
Right,2,0,-1.0,120.0,3580.0
Right,2,0,-1.0,140.0,3750.0
Right,2,0,-1.0,160.0,3930.0
Right,2,0,-1.0,180.0,4110.0
Right,2,0,-1.0,200.0,4280.0
Right,2,0,-1.0,220.0,4440.0
Right,2,0,-1.0,240.0,4600.0
Right,2,0,-1.0,260.0,4750.0
Right,2,0,-1.0,280.0,4890.0
Right,2,0,-1.0,300.0,5020.0
Right,2,0,-1.0,320.0,5150.0
Right,2,0,-1.0,340.0,5270.0
Right,2,0,-1.0,348.0,7110.0
Right,2,0,-1.5,0.0,2700.0
Right,2,0,-1.5,20.0,2850.0
Right,2,0,-1.5,40.0,3010.0
Right,2,0,-1.5,60.0,3170.0
Right,2,0,-1.5,80.0,3330.0
Right,2,0,-1.5,100.0,3500.0
Right,2,0,-1.5,120.0,3670.0
Right,2,0,-1.5,140.0,3840.0
Right,2,0,-1.5,160.0,4000.0
Right,2,0,-1.5,180.0,4170.0
Right,2,0,-1.5,200.0,4320.0
Right,2,0,-1.5,220.0,4470.0
Right,2,0,-1.5,240.0,4610.0
Right,2,0,-1.5,260.0,4750.0
Right,2,0,-1.5,280.0,4880.0
Right,2,0,-1.5,300.0,5000.0
Right,2,0,-1.5,320.0,5120.0
Right,2,0,-1.5,340.0,5230.0
Right,2,0,-1.5,348.0,7110.0
Right,2,0.5,1.5,0.0,2030.0
Right,2,0.5,1.5,20.0,2190.0
Right,2,0.5,1.5,40.0,2360.0
Right,2,0.5,1.5,60.0,2530.0
Right,2,0.5,1.5,80.0,2710.0
Right,2,0.5,1.5,100.0,2900.0
Right,2,0.5,1.5,120.0,3090.0
Right,2,0.5,1.5,140.0,3290.0
Right,2,0.5,1.5,160.0,3500.0
Right,2,0.5,1.5,180.0,3720.0
Right,2,0.5,1.5,200.0,3940.0
Right,2,0.5,1.5,220.0,4170.0
Right,2,0.5,1.5,240.0,4400.0
Right,2,0.5,1.5,260.0,4650.0
Right,2,0.5,1.5,280.0,4890.0
Right,2,0.5,1.5,300.0,5140.0
Right,2,0.5,1.5,320.0,5390.0
Right,2,0.5,1.5,340.0,5620.0
Right,2,0.5,1.5,348.0,7110.0
Right,2,0.5,1.0,0.0,2140.0
Right,2,0.5,1.0,20.0,2300.0
